Invoice ID,Customer type,Gender,Country,City,State,Postal Code,Product line,Quantity,Tax 5%,Sales,Ship Mode,Date,Payment_Type,CRating
380-60-5336,Normal,Female,United States,Edmonds,Washington,98026,Electronic accessories,10,20.13,422.73,First Class,31/03/2021,Credit card,5.00
815-04-6282,Member,Female,United States,Edmonds,Washington,98026,Sports and travel,5,16.2425,341.0925,First Class,01/04/2021,Credit card,6.50
674-56-6360,Normal,Male,United States,Santa Ana,California,92704,Electronic accessories,1,4.7575,99.9075,Same Day,02/04/2021,Cash,6.00
778-34-2523,Member,Female,United States,Santa Ana,California,92704,Electronic accessories,8,19.448,408.408,Same Day,03/04/2021,Cash,5.00
499-27-7781,Normal,Female,United States,Milwaukee,Wisconsin,53209,Food and beverages,8,21.284,446.964,First Class,04/04/2021,Ewallet,5.00
477-59-2456,Normal,Female,United States,Philadelphia,Pennsylvania,19140,Fashion accessories,7,15.904,333.984,Standard Class,05/04/2021,Cash,9.20
832-51-6761,Normal,Male,United States,Philadelphia,Pennsylvania,19140,Food and beverages,8,13.552,284.592,Standard Class,06/04/2021,Ewallet,9.60
869-11-3082,Member,Male,United States,Philadelphia,Pennsylvania,19140,Health and beauty,4,19.232,403.872,Standard Class,07/04/2021,Credit card,8.40
190-59-3964,Member,Male,United States,Philadelphia,Pennsylvania,19140,Food and beverages,5,11.79,247.59,Standard Class,08/04/2021,Credit card,6.00
366-43-6862,Normal,Male,United States,Philadelphia,Pennsylvania,19140,Electronic accessories,4,10.578,222.138,Standard Class,09/04/2021,Ewallet,6.70
186-43-8965,Member,Female,United States,Philadelphia,Pennsylvania,19140,Home and lifestyle,2,4.768,100.128,Standard Class,10/04/2021,Credit card,4.10
784-21-9238,Member,Male,United States,Belleville,New Jersey,7109,Sports and travel,1,0.5085,10.6785,Standard Class,11/04/2021,Cash,5.90
276-75-6884,Normal,Female,United States,Belleville,New Jersey,7109,Health and beauty,3,10.3065,216.4365,Standard Class,12/04/2021,Cash,8.70
109-86-4363,Member,Female,United States,San Francisco,California,94110,Sports and travel,7,21.028,441.588,Standard Class,13/04/2021,Credit card,4.50
569-76-2760,Member,Female,United States,San Francisco,California,94110,Sports and travel,4,4.402,92.442,Standard Class,14/04/2021,Credit card,6.60
222-42-0244,Member,Female,United States,Lakeville,Minnesota,55044,Health and beauty,9,32.4495,681.4395,Standard Class,15/04/2021,Credit card,7.70
760-53-9233,Member,Male,United States,Lakeville,Minnesota,55044,Fashion accessories,3,6.192,130.032,Standard Class,16/04/2021,Credit card,8.50
538-22-0304,Normal,Male,United States,Lakeville,Minnesota,55044,Electronic accessories,10,32.475,681.975,Standard Class,17/04/2021,Cash,5.20
416-17-9926,Member,Female,United States,Florence,Kentucky,41042,Electronic accessories,10,37.11,779.31,Second Class,18/04/2021,Credit card,
237-44-6163,Normal,Male,United States,Florence,Kentucky,41042,Electronic accessories,8,4.224,88.704,Second Class,19/04/2021,Cash,7.60
636-17-0325,Normal,Male,United States,Florence,Kentucky,41042,Health and beauty,4,12.514,262.794,Second Class,20/04/2021,Cash,9.50
343-75-9322,Member,Female,United States,Florence,Kentucky,41042,Sports and travel,8,4.74,99.54,Second Class,21/04/2021,Cash,
528-14-9470,Member,Male,United States,Tampa,Florida,33614,Health and beauty,1,4.565,95.865,Standard Class,22/04/2021,Ewallet,9.20
427-45-9297,Member,Female,United States,Tampa,Florida,33614,Home and lifestyle,7,14.2555,299.3655,Standard Class,23/04/2021,Ewallet,5.40
807-34-3742,Normal,Male,United States,Tampa,Florida,33614,Fashion accessories,1,2.619,54.999,Standard Class,24/04/2021,Cash,
288-62-1085,Member,Male,United States,Tyler,Texas,75701,Fashion accessories,5,9.635,202.335,Second Class,25/04/2021,Ewallet,5.60
670-71-7306,Normal,Male,United States,Columbia,Tennessee,38401,Sports and travel,6,13.389,281.169,Standard Class,26/04/2021,Credit card,5.10
660-29-7083,Normal,Male,United States,Fort Worth,Texas,76106,Electronic accessories,10,27.935,586.635,Standard Class,27/04/2021,Cash,
271-77-8740,Member,Female,United States,New York City,New York,10035,Sports and travel,6,8.766,184.086,Standard Class,28/04/2021,Ewallet,
497-36-0989,Normal,Male,United States,New York City,New York,10035,Fashion accessories,3,7.791,163.611,Standard Class,29/04/2021,Cash,
291-59-1384,Normal,Male,United States,New York City,New York,10035,Electronic accessories,1,3.015,63.315,Standard Class,30/04/2021,Cash,6.00
860-73-6466,Member,Female,United States,Los Angeles,California,90036,Sports and travel,2,3.947,82.887,First Class,01/05/2021,Credit card,
549-23-9016,Member,Female,United States,Los Angeles,California,90036,Food and beverages,2,1.487,31.227,First Class,02/05/2021,Credit card,8.90
896-34-0956,Normal,Male,United States,Los Angeles,California,90036,Fashion accessories,1,1.066,22.386,First Class,03/05/2021,Cash,5.90
804-38-3935,Member,Male,United States,Los Angeles,California,90036,Electronic accessories,3,14.067,295.407,First Class,04/05/2021,Cash,5.90
585-90-0249,Member,Male,United States,Louisville,Kentucky,40214,Electronic accessories,1,3.663,76.923,Standard Class,05/05/2021,Ewallet,9.70
862-29-5914,Normal,Female,United States,Louisville,Kentucky,40214,Sports and travel,1,1.119,23.499,Standard Class,06/05/2021,Credit card,8.60
845-94-6841,Member,Female,United States,Lorain,Ohio,44052,Food and beverages,9,32.796,688.716,Standard Class,07/05/2021,Cash,4.00
125-45-2293,Normal,Female,United States,Linden,New Jersey,7036,Fashion accessories,6,29.73,624.33,Standard Class,08/05/2021,Cash,4.20
843-73-4724,Normal,Male,United States,Salinas,California,93905,Fashion accessories,1,3.705,77.805,Second Class,09/05/2021,Cash,9.20
409-33-9708,Normal,Female,United States,Salinas,California,93905,Fashion accessories,2,9.848,206.808,Second Class,10/05/2021,Ewallet,9.20
658-66-3967,Normal,Male,United States,Jackson,Mississippi,39212,Health and beauty,7,18.6165,390.9465,Standard Class,11/05/2021,Ewallet,5.00
866-70-2814,Normal,Female,United States,New York City,New York,10035,Electronic accessories,10,26.395,554.295,Standard Class,12/05/2021,Ewallet,10.00
160-22-2687,Member,Female,United States,New York City,New York,10035,Health and beauty,5,23.9875,503.7375,Standard Class,13/05/2021,Ewallet,8.80
895-03-6665,Normal,Female,United States,New York City,New York,10035,Fashion accessories,9,16.4295,345.0195,Standard Class,14/05/2021,Cash,4.20
770-42-8960,Normal,Male,United States,New York City,New York,10035,Food and beverages,8,8.448,177.408,Standard Class,15/05/2021,Cash,6.30
748-45-2862,Member,Female,United States,New York City,New York,10035,Home and lifestyle,4,5.662,118.902,Standard Class,16/05/2021,Cash,8.20
234-36-2483,Normal,Male,United States,New Brunswick,New Jersey,8901,Health and beauty,6,17.277,362.817,Standard Class,17/05/2021,Cash,5.10
316-66-3011,Member,Female,United States,New Brunswick,New Jersey,8901,Food and beverages,9,21.4335,450.1035,Standard Class,18/05/2021,Cash,5.00
848-95-6252,Member,Female,United States,San Francisco,California,94122,Home and lifestyle,1,4.3135,90.5835,Standard Class,19/05/2021,Ewallet,7.00
840-76-5966,Member,Male,United States,San Francisco,California,94122,Sports and travel,2,1.276,26.796,Standard Class,20/05/2021,Ewallet,7.80
152-03-4217,Normal,Female,United States,Jacksonville,Florida,32216,Home and lifestyle,9,5.076,106.596,Second Class,21/05/2021,Credit card,4.30
533-66-5566,Normal,Female,United States,Jacksonville,Florida,32216,Home and lifestyle,7,17.8745,375.3645,Second Class,22/05/2021,Cash,7.00
124-31-1458,Member,Female,United States,Jacksonville,Florida,32216,Electronic accessories,3,11.9385,250.7085,Second Class,23/05/2021,Cash,6.60
176-78-1170,Member,Male,United States,Springfield,Virginia,22153,Health and beauty,3,5.0715,106.5015,Standard Class,24/05/2021,Ewallet,7.30
361-59-0574,Member,Male,United States,Springfield,Virginia,22153,Sports and travel,8,36.212,760.452,Standard Class,25/05/2021,Credit card,6.50
101-81-4070,Member,Female,United States,Philadelphia,Pennsylvania,19140,Health and beauty,2,6.282,131.922,First Class,26/05/2021,Ewallet,4.90
631-34-1880,Member,Male,United States,Lancaster,Pennsylvania,17602,Food and beverages,3,3.6465,76.5765,Standard Class,27/05/2021,Credit card,4.30
852-82-2749,Normal,Male,United States,Philadelphia,Pennsylvania,19143,Sports and travel,4,12.918,271.278,First Class,28/05/2021,Ewallet,9.30
873-14-6353,Member,Male,United States,Philadelphia,Pennsylvania,19143,Food and beverages,7,8.687,182.427,First Class,29/05/2021,Credit card,7.10
584-66-4073,Normal,Male,United States,Concord,New Hampshire,3301,Fashion accessories,1,2.825,59.325,First Class,30/05/2021,Ewallet,9.60
544-55-9589,Member,Female,United States,New York City,New York,10009,Electronic accessories,10,10.715,225.015,Standard Class,31/05/2021,Cash,6.20
166-19-2553,Member,Male,United States,New York City,New York,10009,Sports and travel,6,26.718,561.078,Standard Class,01/06/2021,Cash,9.90
737-88-5876,Member,Male,United States,Charlotte,North Carolina,28205,Home and lifestyle,4,4.658,97.818,Standard Class,02/06/2021,Credit card,5.90
154-87-7367,Normal,Male,United States,Concord,New Hampshire,3301,Home and lifestyle,8,26.104,548.184,Standard Class,03/06/2021,Ewallet,6.30
885-56-0389,Member,Male,United States,Concord,New Hampshire,3301,Fashion accessories,1,2.6175,54.9675,Standard Class,04/06/2021,Cash,4.00
608-05-3804,Member,Male,United States,Concord,New Hampshire,3301,Electronic accessories,1,1.9875,41.7375,Standard Class,05/06/2021,Cash,6.10
448-61-3783,Normal,Female,United States,Philadelphia,Pennsylvania,19120,Electronic accessories,8,36.008,756.168,Standard Class,06/06/2021,Credit card,4.50
761-49-0439,Member,Female,United States,New York City,New York,10024,Electronic accessories,8,4.84,101.64,Second Class,07/06/2021,Ewallet,8.60
490-95-0021,Member,Female,United States,New York City,New York,10024,Food and beverages,10,16.605,348.705,Second Class,08/06/2021,Ewallet,6.00
115-38-7388,Member,Female,United States,Springfield,Virginia,22153,Fashion accessories,8,4.072,85.512,Standard Class,09/06/2021,Credit card,9.50
311-13-6971,Member,Male,United States,San Francisco,California,94109,Sports and travel,10,15.995,335.895,Same Day,10/06/2021,Credit card,9.90
291-55-6563,Member,Female,United States,Detroit,Michigan,48227,Home and lifestyle,6,10.326,216.846,First Class,11/06/2021,Ewallet,7.50
548-48-3156,Member,Female,United States,Rochester,New York,14609,Food and beverages,2,8.334,175.014,Standard Class,12/06/2021,Cash,7.60
460-93-5834,Normal,Male,United States,Los Angeles,California,90045,Sports and travel,7,15.953,335.013,Second Class,13/06/2021,Cash,5.00
325-89-4209,Member,Male,United States,San Diego,California,92105,Food and beverages,1,4.395,92.295,Standard Class,14/06/2021,Cash,6.70
884-80-6021,Member,Female,United States,Columbia,Maryland,21044,Electronic accessories,10,36.735,771.435,Standard Class,15/06/2021,Ewallet,9.50
137-74-8729,Normal,Female,United States,San Francisco,California,94122,Fashion accessories,8,4.876,102.396,Standard Class,16/06/2021,Ewallet,6.80
880-46-5796,Member,Male,United States,New Rochelle,New York,10801,Sports and travel,10,38.46,807.66,Standard Class,17/06/2021,Ewallet,5.60
389-70-2397,Normal,Female,United States,New Rochelle,New York,10801,Health and beauty,5,20.915,439.215,Standard Class,18/06/2021,Cash,7.20
114-35-5271,Normal,Female,United States,Detroit,Michigan,48227,Electronic accessories,8,23.164,486.444,First Class,19/06/2021,Cash,8.10
607-76-6216,Member,Female,United States,Detroit,Michigan,48227,Fashion accessories,5,23.1225,485.5725,First Class,20/06/2021,Credit card,8.60
715-20-1673,Normal,Male,United States,Detroit,Michigan,48227,Electronic accessories,5,7.095,148.995,First Class,21/06/2021,Cash,9.40
811-35-1094,Member,Male,United States,San Francisco,California,94122,Electronic accessories,6,15.135,317.835,First Class,22/06/2021,Credit card,8.90
699-88-1972,Normal,Male,United States,San Francisco,California,94122,Health and beauty,8,39.664,832.944,First Class,23/06/2021,Credit card,4.20
781-84-8059,Normal,Male,United States,Houston,Texas,77095,Fashion accessories,7,21.259,446.439,Second Class,24/06/2021,Ewallet,5.00
409-49-6995,Member,Female,United States,Detroit,Michigan,48227,Food and beverages,6,14.181,297.801,Standard Class,25/06/2021,Cash,8.80
725-54-0677,Member,Male,United States,Auburn,New York,13021,Health and beauty,7,29.96,629.16,Second Class,26/06/2021,Cash,5.30
146-09-5432,Member,Male,United States,Springfield,Ohio,45503,Food and beverages,9,15.768,331.128,First Class,27/06/2021,Ewallet,4.60
377-79-7592,Member,Female,United States,Garland,Texas,75043,Electronic accessories,9,20.178,423.738,First Class,28/06/2021,Credit card,7.50
509-10-0516,Normal,Male,United States,Garland,Texas,75043,Home and lifestyle,4,9.194,193.074,First Class,29/06/2021,Ewallet,5.10
595-94-9924,Member,Female,United States,Chicago,Illinois,60653,Health and beauty,5,6.9325,145.5825,First Class,30/06/2021,Credit card,4.20
865-41-9075,Normal,Male,United States,Los Angeles,California,90032,Food and beverages,7,4.0355,84.7455,Standard Class,01/07/2021,Cash,8.10
545-07-8534,Normal,Female,United States,Los Angeles,California,90032,Health and beauty,2,5.832,122.472,Standard Class,02/07/2021,Ewallet,6.00
118-62-1812,Member,Female,United States,Los Angeles,California,90032,Home and lifestyle,4,15.676,329.196,Standard Class,03/07/2021,Cash,7.90
450-42-3339,Normal,Male,United States,New York City,New York,10009,Health and beauty,10,42.305,888.405,Standard Class,04/07/2021,Credit card,8.80
851-98-3555,Normal,Female,United States,New York City,New York,10009,Health and beauty,5,20.72,435.12,Standard Class,05/07/2021,Credit card,6.60
186-71-5196,Member,Female,United States,New York City,New York,10009,Food and beverages,2,7.954,167.034,Standard Class,06/07/2021,Ewallet,6.20
624-01-8356,Normal,Female,United States,Jackson,Michigan,49201,Home and lifestyle,10,24.505,514.605,Standard Class,07/07/2021,Credit card,4.20
313-66-9943,Member,Female,United States,Jackson,Michigan,49201,Food and beverages,3,4.3725,91.8225,Standard Class,08/07/2021,Credit card,7.30
151-27-8496,Normal,Female,United States,Jackson,Michigan,49201,Electronic accessories,4,11.226,235.746,Standard Class,09/07/2021,Ewallet,8.60
453-33-6436,Normal,Female,United States,Norwich,Connecticut,6360,Home and lifestyle,8,37.248,782.208,Standard Class,10/07/2021,Cash,6.80
522-57-8364,Member,Male,United States,Milwaukee,Wisconsin,53209,Fashion accessories,8,20.536,431.256,First Class,11/07/2021,Ewallet,7.60
459-45-2396,Member,Female,United States,Milwaukee,Wisconsin,53209,Food and beverages,3,14.94,313.74,First Class,12/07/2021,Cash,5.80
717-96-4189,Normal,Female,United States,San Antonio,Texas,78207,Electronic accessories,6,10.647,223.587,Standard Class,13/07/2021,Cash,4.10
722-13-2115,Member,Male,United States,San Antonio,Texas,78207,Sports and travel,1,2.1425,44.9925,Standard Class,14/07/2021,Credit card,9.30
749-81-8133,Normal,Female,United States,San Antonio,Texas,78207,Fashion accessories,4,18.934,397.614,Standard Class,15/07/2021,Cash,6.80
777-67-2495,Normal,Male,United States,Dallas,Texas,75220,Home and lifestyle,3,10.3455,217.2555,Standard Class,16/07/2021,Ewallet,8.70
636-98-3364,Member,Female,United States,Dallas,Texas,75220,Electronic accessories,3,3.939,82.719,Standard Class,17/07/2021,Ewallet,6.30
246-55-6923,Member,Female,United States,Alexandria,Virginia,22304,Home and lifestyle,9,16.1055,338.2155,Standard Class,18/07/2021,Credit card,5.10
181-82-6255,Normal,Female,United States,New York City,New York,10009,Home and lifestyle,6,4.911,103.131,Standard Class,19/07/2021,Cash,7.00
838-02-1821,Member,Female,United States,New York City,New York,10009,Home and lifestyle,2,1.273,26.733,Standard Class,20/07/2021,Credit card,5.20
887-42-0517,Normal,Female,United States,New York City,New York,10009,Sports and travel,7,29.099,611.079,Standard Class,21/07/2021,Credit card,6.60
457-12-0244,Member,Female,United States,New York City,New York,10011,Sports and travel,6,10.566,221.886,Standard Class,22/07/2021,Ewallet,6.50
226-34-0034,Normal,Female,United States,Philadelphia,Pennsylvania,19143,Electronic accessories,4,2.756,57.876,First Class,23/07/2021,Ewallet,9.00
321-49-7382,Member,Male,United States,Philadelphia,Pennsylvania,19143,Sports and travel,1,4.4155,92.7255,First Class,24/07/2021,Cash,5.20
397-25-8725,Member,Female,United States,Springfield,Virginia,22153,Health and beauty,9,17.829,374.409,Standard Class,25/07/2021,Ewallet,6.80
431-66-2305,Normal,Female,United States,Springfield,Virginia,22153,Electronic accessories,9,39.7125,833.9625,Standard Class,26/07/2021,Credit card,7.60
825-94-5922,Normal,Male,United States,Toledo,Ohio,43615,Sports and travel,2,2.531,53.151,First Class,27/07/2021,Ewallet,7.20
641-62-7288,Normal,Male,United States,Toledo,Ohio,43615,Home and lifestyle,6,29.976,629.496,First Class,28/07/2021,Ewallet,7.10
756-93-1854,Member,Female,United States,Toledo,Ohio,43615,Fashion accessories,2,8.335,175.035,First Class,29/07/2021,Credit card,9.50
243-55-8457,Normal,Female,United States,Philadelphia,Pennsylvania,19140,Food and beverages,10,37.22,781.62,Standard Class,30/07/2021,Ewallet,5.10
458-10-8612,Normal,Male,United States,Philadelphia,Pennsylvania,19120,Health and beauty,7,22.428,470.988,Standard Class,31/07/2021,Ewallet,7.60
501-61-1753,Normal,Female,United States,Philadelphia,Pennsylvania,19120,Home and lifestyle,6,18.945,397.845,Standard Class,01/08/2021,Ewallet,9.80
235-06-8510,Member,Male,United States,Philadelphia,Pennsylvania,19120,Home and lifestyle,3,12.858,270.018,Standard Class,02/08/2021,Ewallet,5.10
433-08-7822,Normal,Female,United States,Philadelphia,Pennsylvania,19120,Health and beauty,7,27.6115,579.8415,Standard Class,03/08/2021,Ewallet,7.50
361-85-2571,Normal,Female,United States,Farmington,New Mexico,87401,Sports and travel,5,22.37,469.77,First Class,04/08/2021,Cash,7.40
131-70-8179,Member,Female,United States,Riverside,California,92503,Health and beauty,3,13.8135,290.0835,Standard Class,05/08/2021,Cash,4.20
500-02-2261,Normal,Female,United States,Riverside,California,92503,Food and beverages,6,17.187,360.927,Standard Class,06/08/2021,Ewallet,5.90
720-72-2436,Normal,Male,United States,San Francisco,California,94110,Food and beverages,4,13.304,279.384,First Class,07/08/2021,Ewallet,6.90
702-83-5291,Member,Male,United States,Torrance,California,90503,Fashion accessories,9,44.919,943.299,Standard Class,08/08/2021,Cash,6.60
809-69-9497,Normal,Female,United States,Torrance,California,90503,Home and lifestyle,10,22.84,479.64,Standard Class,09/08/2021,Ewallet,5.70
449-16-6770,Normal,Male,United States,Seattle,Washington,98105,Health and beauty,5,12.6975,266.6475,Standard Class,10/08/2021,Credit card,5.30
333-23-2632,Member,Male,United States,Seattle,Washington,98105,Health and beauty,7,3.528,74.088,Standard Class,11/08/2021,Cash,4.20
489-82-1237,Normal,Female,United States,Seattle,Washington,98105,Electronic accessories,7,32.858,690.018,Standard Class,12/08/2021,Credit card,7.30
859-97-6048,Member,Male,United States,Mesa,Arizona,85204,Electronic accessories,2,8.425,176.925,First Class,13/08/2021,Credit card,5.30
676-10-2200,Member,Male,United States,Philadelphia,Pennsylvania,19120,Fashion accessories,1,2.689,56.469,Standard Class,14/08/2021,Ewallet,4.70
373-88-1424,Member,Male,United States,Philadelphia,Pennsylvania,19120,Home and lifestyle,5,8.9525,188.0025,Standard Class,15/08/2021,Ewallet,7.90
365-16-4334,Normal,Female,United States,Philadelphia,Pennsylvania,19120,Food and beverages,8,10.572,222.012,Standard Class,16/08/2021,Ewallet,8.90
503-21-4385,Member,Male,United States,Philadelphia,Pennsylvania,19120,Health and beauty,3,5.9865,125.7165,Standard Class,17/08/2021,Ewallet,9.30
305-89-2768,Member,Female,United States,Philadelphia,Pennsylvania,19120,Home and lifestyle,3,3.285,68.985,Standard Class,18/08/2021,Ewallet,4.70
574-80-1489,Member,Female,United States,Philadelphia,Pennsylvania,19143,Food and beverages,4,12.57,263.97,Standard Class,19/08/2021,Ewallet,8.70
784-08-0310,Member,Female,United States,Round Rock,Texas,78664,Food and beverages,4,4.208,88.368,Standard Class,20/08/2021,Cash,7.60
200-40-6154,Member,Male,United States,Round Rock,Texas,78664,Home and lifestyle,6,19.773,415.233,Standard Class,21/08/2021,Cash,5.70
846-10-0341,Normal,Female,United States,Jackson,Mississippi,39212,Fashion accessories,7,14.8995,312.8895,Standard Class,22/08/2021,Cash,6.80
577-34-7579,Member,Male,United States,Phoenix,Arizona,85023,Food and beverages,9,22.7205,477.1305,Second Class,23/08/2021,Ewallet,5.40
430-02-3888,Normal,Male,United States,Phoenix,Arizona,85023,Electronic accessories,6,13.806,289.926,Second Class,24/08/2021,Cash,7.10
867-47-1948,Normal,Female,United States,Phoenix,Arizona,85023,Home and lifestyle,10,7.9,165.9,Second Class,25/08/2021,Cash,7.80
384-59-6655,Member,Female,United States,Oceanside,California,92054,Food and beverages,9,44.397,932.337,Same Day,26/08/2021,Cash,8.40
256-58-3609,Member,Male,United States,San Francisco,California,94110,Fashion accessories,1,4.599,96.579,Standard Class,27/08/2021,Ewallet,9.80
324-92-3863,Member,Male,United States,Fayetteville,Arkansas,72701,Electronic accessories,2,2.089,43.869,Standard Class,28/08/2021,Cash,
593-08-5916,Normal,Female,United States,San Francisco,California,94110,Fashion accessories,1,0.775,16.275,First Class,29/08/2021,Credit card,7.40
364-34-2972,Member,Male,United States,Boca Raton,Florida,33433,Electronic accessories,3,14.523,304.983,Second Class,30/08/2021,Cash,6.70
794-42-3736,Normal,Male,United States,New York City,New York,10011,Food and beverages,2,3.333,69.993,First Class,31/08/2021,Credit card,6.40
172-42-8274,Normal,Female,United States,New York City,New York,10011,Electronic accessories,2,3.827,80.367,First Class,01/09/2021,Credit card,5.80
558-60-5016,Normal,Female,United States,New York City,New York,10011,Home and lifestyle,9,14.985,314.685,First Class,02/09/2021,Ewallet,
195-06-0432,Member,Male,United States,New York City,New York,10011,Home and lifestyle,3,12.1515,255.1815,First Class,03/09/2021,Credit card,9.30
605-03-2706,Normal,Female,United States,New York City,New York,10011,Health and beauty,3,2.37,49.77,First Class,04/09/2021,Cash,9.50
214-30-2776,Member,Female,United States,New York City,New York,10011,Electronic accessories,5,8.6225,181.0725,First Class,05/09/2021,Credit card,
746-04-1077,Member,Female,United States,Philadelphia,Pennsylvania,19134,Food and beverages,10,42.315,888.615,Second Class,06/09/2021,Credit card,9.00
448-34-8700,Member,Male,United States,Philadelphia,Pennsylvania,19134,Home and lifestyle,7,12.9185,271.2885,Second Class,07/09/2021,Ewallet,6.70
452-04-8808,Normal,Male,United States,Philadelphia,Pennsylvania,19134,Electronic accessories,7,30.478,640.038,Second Class,08/09/2021,Cash,5.50
531-56-4728,Normal,Male,United States,Philadelphia,Pennsylvania,19134,Home and lifestyle,3,12.012,252.252,Second Class,09/09/2021,Cash,5.40
744-82-9138,Normal,Male,United States,New York City,New York,10011,Fashion accessories,2,8.613,180.873,Second Class,10/09/2021,Cash,8.20
883-69-1285,Member,Male,United States,New York City,New York,10011,Fashion accessories,2,4.992,104.832,Second Class,11/09/2021,Credit card,7.00
221-25-5073,Normal,Female,United States,Portland,Oregon,97206,Food and beverages,4,14.932,313.572,Standard Class,12/09/2021,Cash,
518-71-6847,Member,Male,United States,Detroit,Michigan,48205,Food and beverages,6,7.98,167.58,First Class,13/09/2021,Ewallet,4.90
156-20-0370,Normal,Female,United States,Wilmington,North Carolina,28403,Electronic accessories,1,1.2725,26.7225,First Class,14/09/2021,Credit card,5.10
151-33-7434,Normal,Female,United States,Columbus,Indiana,47201,Food and beverages,1,3.3885,71.1585,First Class,15/09/2021,Credit card,6.50
728-47-9078,Member,Male,United States,New York City,New York,10035,Food and beverages,4,11.918,250.278,Standard Class,16/09/2021,Cash,9.80
809-46-1866,Normal,Male,United States,Louisville,Colorado,80027,Health and beauty,4,11.63,244.23,Second Class,17/09/2021,Cash,8.40
139-32-4183,Member,Female,United States,Louisville,Colorado,80027,Sports and travel,9,43.866,921.186,Second Class,18/09/2021,Ewallet,
148-41-7930,Normal,Male,United States,Louisville,Colorado,80027,Health and beauty,7,34.986,734.706,Second Class,19/09/2021,Cash,6.10
189-40-5216,Normal,Male,United States,Pasadena,Texas,77506,Electronic accessories,7,33.7295,708.3195,Standard Class,20/09/2021,Cash,6.00
374-38-5555,Normal,Female,United States,Pasadena,Texas,77506,Fashion accessories,5,15.9275,334.4775,Standard Class,21/09/2021,Ewallet,8.50
764-44-8999,Normal,Female,United States,Pasadena,Texas,77506,Health and beauty,2,1.476,30.996,Standard Class,22/09/2021,Ewallet,4.30
552-44-5977,Member,Male,United States,Houston,Texas,77041,Health and beauty,8,24.8,520.8,Same Day,23/09/2021,Credit card,
267-62-7380,Member,Male,United States,Auburn,New York,13021,Electronic accessories,10,41.17,864.57,Standard Class,24/09/2021,Ewallet,4.30
430-53-4718,Member,Male,United States,Auburn,New York,13021,Health and beauty,8,30.148,633.108,Standard Class,25/09/2021,Cash,8.40
886-18-2897,Normal,Female,United States,Jacksonville,Florida,32216,Food and beverages,5,14.14,296.94,Second Class,26/09/2021,Ewallet,4.50
602-16-6955,Normal,Female,United States,New York City,New York,10024,Sports and travel,10,38.3,804.3,First Class,27/09/2021,Ewallet,6.00
745-74-0715,Normal,Male,United States,San Jose,California,95123,Electronic accessories,2,5.803,121.863,First Class,28/09/2021,Ewallet,8.80
690-01-6631,Normal,Male,United States,San Jose,California,95123,Fashion accessories,10,8.745,183.645,First Class,29/09/2021,Cash,6.60
652-49-6720,Member,Female,United States,Virginia Beach,Virginia,23464,Electronic accessories,1,3.0475,63.9975,Standard Class,30/09/2021,Ewallet,5.90
233-67-5758,Normal,Male,United States,Virginia Beach,Virginia,23464,Health and beauty,1,2.0175,42.3675,Standard Class,01/10/2021,Ewallet,6.20
303-96-2227,Normal,Female,United States,Henderson,Kentucky,42420,Home and lifestyle,10,48.69,1022.49,Standard Class,02/10/2021,Ewallet,4.40
727-02-1313,Member,Male,United States,Henderson,Kentucky,42420,Food and beverages,1,1.592,33.432,Standard Class,03/10/2021,Cash,7.70
347-56-2442,Normal,Male,United States,Henderson,Kentucky,42420,Home and lifestyle,1,3.291,69.111,Standard Class,04/10/2021,Cash,4.10
849-09-3807,Member,Female,United States,Henderson,Kentucky,42420,Fashion accessories,7,30.919,649.299,Standard Class,05/10/2021,Cash,6.60
